date,home_team,away_team,country,country_full_home,country_full_away,neutral,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,rest_days
2001-10-07,Costa Rica,Mexico,Costa Rica,Costa Rica,Mexico,0,19.0,-81.0,9.0,9.0,0.0,0,0.0,0.0,13.885584,18.799356000000003,14.0
2001-10-07,Honduras,Trinidad and Tobago,Honduras,Honduras,Trinidad and Tobago,0,-16.0,41.0,13.0,-4.0,-1.0,-1,0.0,0.0,4.508196,25.019402,14.0
2001-10-07,Paraguay,Argentina,Paraguay,Paraguay,Argentina,0,8.0,-84.0,7.0,11.0,0.0,0,0.0,0.0,14.973594000000002,5.172840000000001,14.0
2001-10-07,Sweden,Azerbaijan,Sweden,Sweden,Azerbaijan,0,-96.0,284.0,12.0,5.0,3.0,1,0.0,0.0,19.985056,28.933426,14.0
2001-10-07,Uruguay,Colombia,Uruguay,Uruguay,Colombia,0,14.0,-66.0,11.0,-4.0,0.0,0,0.0,0.0,37.093647,18.531497999999992,14.0
2001-10-13,China PR,Qatar,China PR,China PR,Qatar,0,-23.0,64.0,19.0,10.0,3.0,1,0.0,0.0,10.506834,53.011513,6.0
2001-10-13,Oman,Uzbekistan,Oman,Oman,Uzbekistan,0,26.0,-81.0,-5.0,14.0,2.0,1,0.0,0.0,19.864908,8.662007000000003,14.0
2001-10-16,Thailand,Bahrain,Thailand,Thailand,Bahrain,0,-49.0,153.0,0.0,11.0,0.0,0,0.0,0.0,10.060382,50.354769000000005,14.0
2001-10-19,United Arab Emirates,Oman,United Arab Emirates,United Arab Emirates,Oman,0,-34.0,91.0,21.0,6.0,0.0,0,0.0,0.0,1.911493,2.075437000000001,14.0
2001-10-19,Uzbekistan,China PR,Uzbekistan,Uzbekistan,China PR,0,13.0,-30.0,-5.0,14.0,1.0,1,0.0,0.0,5.515830999999999,39.610135,14.0
2001-10-21,Saudi Arabia,Thailand,Saudi Arabia,Saudi Arabia,Thailand,0,-34.0,85.0,13.0,0.0,3.0,1,0.0,0.0,8.01591,55.913379000000006,14.0
2001-10-27,Israel,Austria,Israel,Israel,Austria,0,-3.0,15.0,-11.0,-21.0,0.0,0,0.0,0.0,16.47018,20.301540000000003,14.0
2001-11-07,Bolivia,Brazil,Bolivia,Bolivia,Brazil,0,79.0,-315.0,-17.0,0.0,2.0,1,0.0,0.0,2.055150000000001,11.663373,14.0
2001-11-07,Colombia,Chile,Colombia,Colombia,Chile,0,-29.0,114.0,4.0,-3.0,2.0,1,0.0,0.0,40.246015,2.754363999999996,14.0
2001-11-07,Ecuador,Uruguay,Ecuador,Ecuador,Uruguay,0,16.0,-48.0,17.0,3.0,0.0,0,0.0,0.0,30.69154,22.417571,14.0
2001-11-08,Argentina,Peru,Argentina,Argentina,Peru,0,-42.0,202.0,2.0,0.0,2.0,1,0.0,0.0,29.22613,11.39848,14.0
2001-11-08,Venezuela,Paraguay,Venezuela,Venezuela,Paraguay,0,76.0,-238.0,32.0,-5.0,2.0,1,0.0,0.0,29.866253,8.145898000000003,14.0
2001-11-10,Austria,Turkey,Austria,Austria,Turkey,0,19.0,-60.0,-21.0,8.0,-1.0,-1,0.0,0.0,8.552485999999995,20.69325,14.0
2001-11-10,Belgium,Czech Republic,Belgium,Belgium,Czech Republic,0,23.0,-88.0,-18.0,9.0,1.0,1,0.0,0.0,0.6863949999999974,11.003026000000002,14.0
2001-11-10,Slovenia,Romania,Slovenia,Slovenia,Romania,0,12.0,-61.0,11.0,-1.0,1.0,1,0.0,0.0,0.2080799999999953,9.971297,14.0
2001-11-10,Ukraine,Germany,Ukraine,Ukraine,Germany,0,30.0,-99.0,-21.0,-13.0,0.0,0,0.0,0.0,2.786258000000004,20.714054,14.0
2001-11-11,Jamaica,Costa Rica,Jamaica,Jamaica,Costa Rica,0,23.0,-62.0,1.0,0.0,-1.0,-1,0.0,0.0,8.360663999999998,6.455920000000006,14.0
2001-11-11,Mexico,Honduras,Mexico,Mexico,Honduras,0,-13.0,55.0,-2.0,-2.0,3.0,1,0.0,0.0,8.434502,16.310879,14.0
2001-11-14,Brazil,Venezuela,Brazil,Brazil,Venezuela,0,-87.0,332.0,0.0,32.0,3.0,1,0.0,0.0,20.658754,14.664450000000002,14.0
2001-11-14,Chile,Ecuador,Chile,Chile,Ecuador,0,-2.0,1.0,-3.0,17.0,0.0,0,0.0,0.0,33.843908,6.640437000000006,14.0
2001-11-14,Czech Republic,Belgium,Czech Republic,Czech Republic,Belgium,0,-23.0,88.0,9.0,-18.0,-1.0,-1,0.0,0.0,0.6863949999999974,11.003026000000002,14.0
2001-11-14,Germany,Ukraine,Germany,Germany,Ukraine,0,-30.0,99.0,-13.0,-21.0,3.0,1,0.0,0.0,2.786258000000004,20.714054,14.0
2001-11-14,Paraguay,Colombia,Paraguay,Paraguay,Colombia,0,5.0,-18.0,-5.0,4.0,-4.0,-1,0.0,0.0,28.013371,15.853500999999994,14.0
2001-11-14,Peru,Bolivia,Peru,Peru,Bolivia,0,-36.0,110.0,0.0,-17.0,0.0,0,0.0,0.0,7.100187000000002,11.426499,14.0
2001-11-14,Romania,Slovenia,Romania,Romania,Slovenia,0,-12.0,61.0,-1.0,11.0,0.0,0,0.0,0.0,0.2080799999999953,9.971297,14.0
2001-11-14,Turkey,Austria,Turkey,Turkey,Austria,0,-19.0,60.0,8.0,-21.0,5.0,1,0.0,0.0,8.552485999999995,20.69325,14.0
2001-11-14,Uruguay,Argentina,Uruguay,Uruguay,Argentina,0,20.0,-140.0,3.0,2.0,0.0,0,0.0,0.0,5.893318000000001,7.8508369999999985,14.0
2001-11-20,Australia,Uruguay,Australia,Australia,Uruguay,0,25.0,-70.0,8.0,3.0,1.0,1,0.0,0.0,7.248380999999998,189.540971,14.0
2001-11-25,Uruguay,Australia,Uruguay,Uruguay,Australia,0,-26.0,75.0,0.0,-5.0,3.0,1,0.0,0.0,7.248380999999998,189.540971,11.0
2002-05-31,France,Senegal,South Korea,France,Senegal,1,-41.0,203.0,-8.0,3.0,-1.0,-1,10.319881000000002,125.553173,21.410356,142.219284,14.0
2002-06-01,Germany,Saudi Arabia,Japan,Germany,Saudi Arabia,1,-23.0,68.0,-2.0,-1.0,8.0,1,14.960867,127.801398,12.318882000000002,93.173762,14.0
2002-06-01,Republic of Ireland,Cameroon,Japan,Republic of Ireland,Cameroon,1,-2.0,2.0,4.0,2.0,0.0,0,17.208085999999994,146.496814,28.835102000000003,125.898202,14.0
2002-06-01,Uruguay,Denmark,South Korea,Uruguay,Denmark,1,4.0,-5.0,-8.0,-3.0,-1.0,-1,68.43053599999999,183.532757,20.356163,118.265137,14.0
2002-06-02,Argentina,Nigeria,Japan,Argentina,Nigeria,1,-24.0,140.0,-2.0,4.0,1.0,1,74.62092100000001,201.869596,27.122825,129.577647,14.0
2002-06-02,England,Sweden,Japan,England,Sweden,1,-7.0,29.0,-4.0,-6.0,0.0,0,16.150675999999997,139.427224,23.923337,119.609423,14.0
2002-06-02,Paraguay,South Africa,South Korea,Paraguay,South Africa,1,-19.0,48.0,-7.0,-1.0,0.0,0,59.35025999999999,186.210754,66.46723899999999,104.829416,14.0
2002-06-02,Spain,Slovenia,South Korea,Spain,Slovenia,1,-17.0,64.0,-2.0,5.0,2.0,1,4.555910000000004,131.516142,10.243484000000002,112.771459,14.0
2002-06-03,Brazil,Turkey,South Korea,Brazil,Turkey,1,-20.0,130.0,-3.0,4.0,1.0,1,50.14276099999999,179.692202,3.0559880000000064,92.5236,14.0
2002-06-03,Croatia,Mexico,Japan,Croatia,Mexico,1,14.0,-61.0,2.0,1.0,-1.0,-1,8.895176,123.052924,12.570323000000002,240.805708,14.0
2002-06-03,Italy,Ecuador,Japan,Italy,Ecuador,1,-30.0,93.0,-5.0,0.0,2.0,1,5.667116,125.685544,38.036063,216.43633,14.0
2002-06-04,China PR,Costa Rica,South Korea,China PR,Costa Rica,1,21.0,-77.0,0.0,-2.0,-2.0,-1,0.046096999999996,23.571524999999998,26.15884,211.52035,14.0
2002-06-04,Japan,Belgium,Japan,Japan,Belgium,0,9.0,-19.0,2.0,-4.0,0.0,0,0.0,0.0,14.299062999999997,133.78298800000002,14.0
2002-06-05,Germany,Republic of Ireland,Japan,Germany,Republic of Ireland,1,-4.0,21.0,-2.0,4.0,0.0,0,14.960867,127.801398,17.208085999999994,146.496814,4.0
2002-06-05,Russia,Tunisia,Japan,Russia,Tunisia,1,-3.0,9.0,-6.0,-5.0,2.0,1,25.319185999999995,32.934168000000014,2.3179070000000053,128.715425,14.0
2002-06-06,Cameroon,Saudi Arabia,Japan,Cameroon,Saudi Arabia,1,-17.0,45.0,2.0,-1.0,1.0,1,28.835102000000003,125.898202,12.318882000000002,93.173762,14.0
2002-06-06,Denmark,Senegal,South Korea,Denmark,Senegal,1,-22.0,58.0,-3.0,3.0,0.0,0,20.356163,118.265137,21.410356,142.219284,14.0
2002-06-06,France,Uruguay,South Korea,France,Uruguay,1,-23.0,150.0,-8.0,-8.0,0.0,0,10.319881000000002,125.553173,68.43053599999999,183.532757,6.0
2002-06-07,Argentina,England,Japan,Argentina,England,1,-9.0,90.0,-2.0,-4.0,-1.0,-1,74.62092100000001,201.869596,16.150675999999997,139.427224,5.0
2002-06-07,Spain,Paraguay,South Korea,Spain,Paraguay,1,-10.0,42.0,-2.0,-7.0,2.0,1,4.555910000000004,131.516142,59.35025999999999,186.210754,5.0
2002-06-07,Sweden,Nigeria,Japan,Sweden,Nigeria,1,-8.0,21.0,-6.0,4.0,1.0,1,23.923337,119.609423,27.122825,129.577647,14.0
2002-06-08,Brazil,China PR,South Korea,Brazil,China PR,1,-48.0,218.0,-3.0,0.0,4.0,1,50.14276099999999,179.692202,0.046096999999996,23.571524999999998,5.0
2002-06-08,Italy,Croatia,Japan,Italy,Croatia,1,-15.0,62.0,-5.0,2.0,-1.0,-1,5.667116,125.685544,8.895176,123.052924,5.0
2002-06-08,South Africa,Slovenia,South Korea,South Africa,Slovenia,1,12.0,-26.0,-1.0,5.0,1.0,1,66.46723899999999,104.829416,10.243484000000002,112.771459,14.0
2002-06-09,Costa Rica,Turkey,South Korea,Costa Rica,Turkey,1,7.0,-11.0,-2.0,4.0,0.0,0,26.15884,211.52035,3.0559880000000064,92.5236,14.0
2002-06-09,Japan,Russia,Japan,Japan,Russia,0,4.0,-10.0,2.0,-6.0,1.0,1,0.0,0.0,25.319185999999995,32.934168000000014,5.0
2002-06-09,Mexico,Ecuador,Japan,Mexico,Ecuador,1,-29.0,92.0,1.0,0.0,1.0,1,12.570323000000002,240.805708,38.036063,216.43633,14.0
2002-06-10,Portugal,Poland,South Korea,Portugal,Poland,1,-33.0,111.0,0.0,-5.0,4.0,1,3.4921150000000054,135.991376,16.011681000000003,108.621786,14.0
2002-06-10,Tunisia,Belgium,Japan,Tunisia,Belgium,1,8.0,-18.0,-5.0,-4.0,0.0,0,2.3179070000000053,128.715425,14.299062999999997,133.78298800000002,14.0
2002-06-11,Cameroon,Germany,Japan,Cameroon,Germany,1,6.0,-23.0,2.0,-2.0,-2.0,-1,28.835102000000003,125.898202,14.960867,127.801398,5.0
2002-06-11,Denmark,France,South Korea,Denmark,France,1,19.0,-145.0,-3.0,-8.0,2.0,1,20.356163,118.265137,10.319881000000002,125.553173,5.0
2002-06-11,Saudi Arabia,Republic of Ireland,Japan,Saudi Arabia,Republic of Ireland,1,19.0,-47.0,-1.0,4.0,-3.0,-1,12.318882000000002,93.173762,17.208085999999994,146.496814,14.0
2002-06-11,Senegal,Uruguay,South Korea,Senegal,Uruguay,1,18.0,-53.0,3.0,-8.0,0.0,0,21.410356,142.219284,68.43053599999999,183.532757,14.0
2002-06-12,Nigeria,England,Japan,Nigeria,England,1,15.0,-50.0,4.0,-4.0,0.0,0,27.122825,129.577647,16.150675999999997,139.427224,14.0
2002-06-12,Slovenia,Paraguay,South Korea,Slovenia,Paraguay,1,7.0,-22.0,5.0,-7.0,-2.0,-1,10.243484000000002,112.771459,59.35025999999999,186.210754,14.0
2002-06-12,South Africa,Spain,South Korea,South Africa,Spain,1,29.0,-90.0,-1.0,-2.0,-1.0,-1,66.46723899999999,104.829416,4.555910000000004,131.516142,4.0
2002-06-12,Sweden,Argentina,Japan,Sweden,Argentina,1,16.0,-119.0,-6.0,-2.0,0.0,0,23.923337,119.609423,74.62092100000001,201.869596,5.0
2002-06-13,Costa Rica,Brazil,South Korea,Costa Rica,Brazil,1,27.0,-141.0,-2.0,-3.0,-3.0,-1,26.15884,211.52035,50.14276099999999,179.692202,4.0
2002-06-13,Ecuador,Croatia,Japan,Ecuador,Croatia,1,15.0,-31.0,0.0,2.0,1.0,1,38.036063,216.43633,8.895176,123.052924,14.0
2002-06-13,Mexico,Italy,Japan,Mexico,Italy,1,1.0,-1.0,1.0,-5.0,0.0,0,12.570323000000002,240.805708,5.667116,125.685544,4.0
2002-06-13,Turkey,China PR,South Korea,Turkey,China PR,1,-28.0,88.0,4.0,0.0,3.0,1,3.0559880000000064,92.5236,0.046096999999996,23.571524999999998,14.0
2002-06-14,Belgium,Russia,Japan,Belgium,Russia,1,-5.0,9.0,-4.0,-6.0,1.0,1,14.299062999999997,133.78298800000002,25.319185999999995,32.934168000000014,14.0
2002-06-14,Japan,Tunisia,Japan,Japan,Tunisia,0,1.0,-1.0,2.0,-5.0,2.0,1,0.0,0.0,2.3179070000000053,128.715425,5.0
2002-06-15,Denmark,England,Japan,Denmark,England,1,8.0,-37.0,-3.0,-4.0,-3.0,-1,20.059096,128.751139,16.150675999999997,139.427224,4.0
2002-06-15,Germany,Paraguay,South Korea,Germany,Paraguay,1,-7.0,24.0,-2.0,-7.0,1.0,1,15.257934000000006,117.315396,59.35025999999999,186.210754,10.0
2002-06-16,Spain,Republic of Ireland,South Korea,Spain,Republic of Ireland,1,-7.0,39.0,-2.0,4.0,0.0,0,4.555910000000004,131.516142,17.505153,136.010812,9.0
2002-06-16,Sweden,Senegal,Japan,Sweden,Senegal,1,-23.0,66.0,-6.0,3.0,-1.0,-1,23.923337,119.609423,21.707423,152.705286,4.0
2002-06-17,Brazil,Belgium,Japan,Brazil,Belgium,1,-21.0,131.0,-3.0,-4.0,2.0,1,50.439828000000006,190.178204,14.299062999999997,133.78298800000002,9.0
2002-06-18,Japan,Turkey,Japan,Japan,Turkey,0,10.0,-20.0,2.0,4.0,-1.0,-1,0.0,0.0,2.758921000000001,103.009602,4.0
2002-06-21,England,Brazil,Japan,England,Brazil,1,10.0,-90.0,-4.0,-3.0,-1.0,-1,16.150675999999997,139.427224,50.439828000000006,190.178204,14.0
2002-06-22,Senegal,Turkey,Japan,Senegal,Turkey,1,20.0,-55.0,3.0,4.0,-1.0,-1,21.707423,152.705286,2.758921000000001,103.009602,11.0
2002-06-26,Brazil,Turkey,Japan,Brazil,Turkey,1,-20.0,130.0,-3.0,4.0,1.0,1,50.439828000000006,190.178204,2.758921000000001,103.009602,9.0
2002-06-30,Germany,Brazil,Japan,Germany,Brazil,1,9.0,-89.0,-2.0,-3.0,-2.0,-1,14.960867,127.801398,50.439828000000006,190.178204,14.0
2003-09-06,Argentina,Chile,Argentina,Argentina,Chile,0,-67.0,239.0,-2.0,3.0,0.0,0,0.0,0.0,2.740949999999998,7.926296999999998,14.0
2003-09-06,Ecuador,Venezuela,Ecuador,Ecuador,Venezuela,0,-23.0,78.0,3.0,-6.0,2.0,1,0.0,0.0,8.254989,11.593676000000002,14.0
2003-09-06,Peru,Paraguay,Peru,Peru,Paraguay,0,50.0,-136.0,6.0,-2.0,3.0,1,0.0,0.0,14.252536,16.57132,14.0
2003-09-07,Colombia,Brazil,Colombia,Colombia,Brazil,0,23.0,-206.0,-7.0,-2.0,-1.0,-1,0.0,0.0,18.805872,22.372052999999998,14.0
2003-09-07,Uruguay,Bolivia,Uruguay,Uruguay,Bolivia,0,-90.0,250.0,7.0,-9.0,5.0,1,0.0,0.0,16.232625,7.822817999999998,14.0
2003-09-09,Chile,Peru,Chile,Chile,Peru,0,2.0,-8.0,3.0,6.0,1.0,1,0.0,0.0,26.485180000000003,3.472183000000001,14.0
2003-09-09,Venezuela,Argentina,Venezuela,Venezuela,Argentina,0,54.0,-211.0,-6.0,-2.0,-3.0,-1,0.0,0.0,44.839847,2.9730580000000018,14.0
2003-09-10,Bolivia,Colombia,Bolivia,Bolivia,Colombia,0,90.0,-250.0,-9.0,-7.0,4.0,1,0.0,0.0,20.861022,10.708679999999994,14.0
2003-09-10,Brazil,Ecuador,Brazil,Brazil,Ecuador,0,-36.0,235.0,-2.0,3.0,1.0,1,0.0,0.0,12.403765,26.258126000000004,14.0
2003-09-10,Paraguay,Uruguay,Paraguay,Paraguay,Uruguay,0,-3.0,9.0,-2.0,7.0,3.0,1,0.0,0.0,9.080276,2.6779969999999977,14.0
2003-10-10,Guinea-Bissau,Mali,Guinea-Bissau,Guinea-Bissau,Mali,0,123.0,-419.0,-3.0,1.0,-1.0,-1,0.0,0.0,5.766943000000001,11.184247,14.0
2003-10-11,Botswana,Lesotho,Botswana,Botswana,Lesotho,0,-3.0,6.0,17.0,-4.0,3.0,1,0.0,0.0,7.281514000000001,3.5487420000000007,14.0
2003-10-11,Equatorial Guinea,Togo,Equatorial Guinea,Equatorial Guinea,Togo,0,88.0,-303.0,0.0,0.0,1.0,1,0.0,0.0,6.968742000000001,9.443113,14.0
2003-10-11,Madagascar,Benin,Madagascar,Madagascar,Benin,0,-11.0,27.0,-12.0,-5.0,0.0,0,0.0,0.0,28.074637,44.553273,14.0
2003-10-11,Niger,Algeria,Niger,Niger,Algeria,0,95.0,-321.0,0.0,-5.0,-1.0,-1,0.0,0.0,10.426097,6.42204,14.0
2003-10-11,Seychelles,Zambia,Seychelles,Seychelles,Zambia,0,95.0,-326.0,22.0,-10.0,-4.0,-1,0.0,0.0,8.454322999999999,27.642645,14.0
2003-10-11,Tanzania,Kenya,Tanzania,Tanzania,Kenya,0,83.0,-284.0,0.0,3.0,0.0,0,0.0,0.0,6.3454690000000005,3.017371000000004,14.0
2003-10-11,Uganda,Mauritius,Uganda,Uganda,Mauritius,0,-27.0,60.0,-4.0,21.0,3.0,1,0.0,0.0,21.721737,25.261877,14.0
2003-10-12,Burundi,Gabon,Burundi,Burundi,Gabon,0,16.0,-73.0,-3.0,-8.0,0.0,0,0.0,0.0,2.569367,18.309442,14.0
2003-10-12,Chad,Angola,Chad,Chad,Angola,0,77.0,-268.0,1.0,-7.0,2.0,1,0.0,0.0,26.656858,0.8583199999999991,14.0
2003-10-12,Congo,Sierra Leone,Congo,Congo,Sierra Leone,0,-28.0,101.0,-11.0,-14.0,1.0,1,0.0,0.0,8.688576,27.607548,14.0
2003-10-12,Ethiopia,Malawi,Ethiopia,Ethiopia,Malawi,0,33.0,-84.0,4.0,7.0,-2.0,-1,0.0,0.0,22.399308,6.188148000000005,14.0
2003-10-12,Gambia,Liberia,Gambia,Gambia,Liberia,0,38.0,-116.0,-13.0,-8.0,2.0,1,0.0,0.0,7.015127000000001,5.88064,14.0
2003-10-12,Guinea,Mozambique,Guinea,Guinea,Mozambique,0,-15.0,44.0,-16.0,1.0,1.0,1,0.0,0.0,28.611282,45.226207,14.0
2003-10-12,Rwanda,Namibia,Rwanda,Rwanda,Namibia,0,-24.0,92.0,-2.0,-4.0,3.0,1,0.0,0.0,21.017362,11.383478,14.0
2003-10-12,Sudan,Eritrea,Sudan,Sudan,Eritrea,0,-41.0,159.0,0.0,3.0,3.0,1,0.0,0.0,2.316577000000001,9.564698,14.0
2003-10-12,Zimbabwe,Mauritania,Zimbabwe,Zimbabwe,Mauritania,0,-125.0,384.0,-3.0,3.0,3.0,1,0.0,0.0,40.023328,40.095692,14.0
2003-11-14,Algeria,Niger,Algeria,Algeria,Niger,0,-103.0,326.0,16.0,11.0,6.0,1,0.0,0.0,10.426097,6.42204,14.0
2003-11-14,Mali,Guinea-Bissau,Mali,Mali,Guinea-Bissau,0,-133.0,434.0,21.0,6.0,2.0,1,0.0,0.0,5.766943000000001,11.184247,14.0
2003-11-14,Mauritania,Zimbabwe,Mauritania,Mauritania,Zimbabwe,0,128.0,-396.0,-3.0,9.0,1.0,1,0.0,0.0,40.023328,40.095692,14.0
2003-11-15,Argentina,Bolivia,Argentina,Argentina,Bolivia,0,-91.0,293.0,-3.0,18.0,3.0,1,0.0,0.0,22.125943,0.0280190000000004,14.0
2003-11-15,Colombia,Venezuela,Colombia,Colombia,Venezuela,0,-31.0,97.0,-7.0,0.0,-1.0,-1,0.0,0.0,1.852882,7.707602999999992,14.0
2003-11-15,Gabon,Burundi,Gabon,Gabon,Burundi,0,-29.0,105.0,39.0,7.0,3.0,1,0.0,0.0,2.569367,18.309442,14.0
2003-11-15,Kenya,Tanzania,Kenya,Kenya,Tanzania,0,-79.0,265.0,-5.0,14.0,3.0,1,0.0,0.0,6.3454690000000005,3.017371000000004,14.0
2003-11-15,Malawi,Ethiopia,Malawi,Malawi,Ethiopia,0,-33.0,114.0,13.0,-17.0,0.0,0,0.0,0.0,22.399308,6.188148000000005,14.0
2003-11-15,Namibia,Rwanda,Namibia,Namibia,Rwanda,0,34.0,-119.0,-3.0,24.0,0.0,0,0.0,0.0,21.017362,11.383478,14.0
2003-11-15,Paraguay,Ecuador,Paraguay,Paraguay,Ecuador,0,-11.0,23.0,-5.0,-2.0,1.0,1,0.0,0.0,21.611264,19.739574000000005,14.0
2003-11-15,Uruguay,Chile,Uruguay,Uruguay,Chile,0,-37.0,122.0,7.0,-6.0,1.0,1,0.0,0.0,3.1523680000000027,15.777133999999997,14.0
2003-11-15,Zambia,Seychelles,Zambia,Zambia,Seychelles,0,-103.0,334.0,14.0,6.0,0.0,0,0.0,0.0,8.454322999999999,27.642645,14.0
2003-11-16,Angola,Chad,Angola,Angola,Chad,0,-69.0,233.0,7.0,42.0,2.0,1,0.0,0.0,26.656858,0.8583199999999991,14.0
2003-11-16,Benin,Madagascar,Benin,Benin,Madagascar,0,7.0,-27.0,3.0,3.0,1.0,1,0.0,0.0,28.074637,44.553273,14.0
2003-11-16,Eritrea,Sudan,Eritrea,Eritrea,Sudan,0,49.0,-178.0,0.0,19.0,0.0,0,0.0,0.0,2.316577000000001,9.564698,14.0
2003-11-16,Ghana,Somalia,Ghana,Ghana,Somalia,0,-111.0,407.0,-12.0,0.0,5.0,1,0.0,0.0,2.794378,47.22281,14.0
2003-11-16,Lesotho,Botswana,Lesotho,Lesotho,Botswana,0,5.0,-23.0,3.0,20.0,0.0,0,0.0,0.0,7.281514000000001,3.5487420000000007,14.0
2003-11-16,Liberia,Gambia,Liberia,Liberia,Gambia,0,-21.0,86.0,-9.0,21.0,3.0,1,0.0,0.0,7.015127000000001,5.88064,14.0
2003-11-16,Mauritius,Uganda,Mauritius,Mauritius,Uganda,0,29.0,-81.0,-6.0,15.0,2.0,1,0.0,0.0,21.721737,25.261877,14.0
2003-11-16,Mozambique,Guinea,Mozambique,Mozambique,Guinea,0,23.0,-67.0,3.0,26.0,-1.0,-1,0.0,0.0,28.611282,45.226207,14.0
2003-11-16,Peru,Brazil,Peru,Peru,Brazil,0,71.0,-334.0,-6.0,-1.0,0.0,0,0.0,0.0,5.045037000000001,23.089872,14.0
2003-11-16,Sierra Leone,Congo,Sierra Leone,Sierra Leone,Congo,0,33.0,-122.0,-22.0,-1.0,0.0,0,0.0,0.0,8.688576,27.607548,14.0
2003-11-16,Togo,Equatorial Guinea,Togo,Togo,Equatorial Guinea,0,-70.0,245.0,-17.0,41.0,2.0,1,0.0,0.0,6.968742000000001,9.443113,14.0
2003-11-18,Chile,Paraguay,Chile,Chile,Paraguay,0,35.0,-115.0,-6.0,-5.0,-1.0,-1,0.0,0.0,12.232644000000004,13.099137,14.0
2003-11-18,Venezuela,Bolivia,Venezuela,Venezuela,Bolivia,0,-28.0,71.0,0.0,18.0,1.0,1,0.0,0.0,22.713904,3.001077000000002,14.0
2003-11-19,Brazil,Uruguay,Brazil,Brazil,Uruguay,0,-19.0,190.0,-2.0,8.0,0.0,0,0.0,0.0,18.287775,3.840555000000002,14.0
2003-11-19,Colombia,Argentina,Colombia,Colombia,Argentina,0,37.0,-137.0,-9.0,3.0,0.0,0,0.0,0.0,42.986965,10.680660999999994,4.0
2003-11-19,Ecuador,Peru,Ecuador,Ecuador,Peru,0,-32.0,95.0,-6.0,3.0,0.0,0,0.0,0.0,7.358727999999999,3.168254000000005,14.0
2003-11-19,Ghana,Somalia,Ghana,Ghana,Somalia,0,-112.0,407.0,9.0,9.0,2.0,1,0.0,0.0,2.794378,47.22281,3.0
2003-11-19,Turkmenistan,Afghanistan,Turkmenistan,Turkmenistan,Afghanistan,0,-76.0,334.0,110.0,0.0,11.0,1,0.0,0.0,5.030608999999998,8.153675,14.0
2003-11-23,Afghanistan,Turkmenistan,Afghanistan,Afghanistan,Turkmenistan,0,76.0,-334.0,0.0,110.0,-2.0,-1,0.0,0.0,5.030608999999998,8.153675,14.0
2003-11-26,Bangladesh,Tajikistan,Bangladesh,Bangladesh,Tajikistan,0,-11.0,64.0,0.0,76.0,-2.0,-1,0.0,0.0,15.176039999999997,19.080237999999994,14.0
2003-11-29,Laos,Sri Lanka,Laos,Laos,Sri Lanka,0,24.0,-91.0,-1.0,-6.0,0.0,0,0.0,0.0,11.983216,21.723699,14.0
2003-11-29,Mongolia,Maldives,Mongolia,Mongolia,Maldives,0,31.0,-122.0,1.0,0.0,-1.0,-1,0.0,0.0,43.659718,30.625975999999994,14.0
2003-11-30,Tajikistan,Bangladesh,Tajikistan,Tajikistan,Bangladesh,0,11.0,-64.0,76.0,0.0,2.0,1,0.0,0.0,15.176039999999997,19.080237999999994,14.0
2003-12-03,Maldives,Mongolia,Maldives,Maldives,Mongolia,0,-31.0,122.0,0.0,1.0,12.0,1,0.0,0.0,43.659718,30.625975999999994,14.0
2003-12-03,Sri Lanka,Laos,Sri Lanka,Sri Lanka,Laos,0,-24.0,91.0,-6.0,-1.0,3.0,1,0.0,0.0,11.983216,21.723699,14.0
2004-02-18,Bahrain,Syria,Bahrain,Bahrain,Syria,0,-22.0,56.0,-4.0,-1.0,1.0,1,0.0,0.0,8.871661000000003,11.640957,14.0
2004-02-18,China PR,Kuwait,China PR,China PR,Kuwait,0,19.0,-37.0,25.0,-2.0,1.0,1,0.0,0.0,6.550000000000001,56.713631,14.0
2004-02-18,Haiti,Turks and Caicos Islands,United States,Haiti,Turks and Caicos Islands,1,-109.0,453.0,-2.0,0.0,5.0,1,18.119053,23.427676000000005,15.396215000000002,23.914963,14.0
2004-02-18,India,Singapore,India,India,Singapore,0,31.0,-119.0,-4.0,-1.0,1.0,1,0.0,0.0,19.241601,24.856956,14.0
2004-02-18,Japan,Oman,Japan,Japan,Oman,0,-38.0,119.0,4.0,-1.0,1.0,1,0.0,0.0,14.692241000000005,82.32966900000001,14.0
2004-02-18,Jordan,Laos,Jordan,Jordan,Laos,0,-120.0,370.0,27.0,-1.0,5.0,1,0.0,0.0,10.728894,66.257082,14.0
2004-02-18,Malaysia,Hong Kong,Malaysia,Malaysia,Hong Kong,0,-28.0,96.0,-1.0,-1.0,-2.0,-1,0.0,0.0,18.185944,12.133731000000012,14.0
2004-02-18,Saudi Arabia,Indonesia,Saudi Arabia,Saudi Arabia,Indonesia,0,-62.0,175.0,-6.0,-2.0,3.0,1,0.0,0.0,24.675217,68.84216500000001,14.0
2004-02-18,Turkmenistan,Sri Lanka,Turkmenistan,Turkmenistan,Sri Lanka,0,-37.0,129.0,-1.0,-1.0,2.0,1,0.0,0.0,31.096665,21.215519000000008,14.0
2004-02-18,United Arab Emirates,Thailand,United Arab Emirates,United Arab Emirates,Thailand,0,15.0,-32.0,-2.0,-2.0,1.0,1,0.0,0.0,7.554043999999999,47.144723000000006,14.0
